coverage_id,snapshot_id,platform,source_file,source_row_ordinal,source_row_sha256,source_schema_version,source_surface,source_object_family,external_key,structured_path,source_context_key,parent_coverage_id,semantic_atom_key,concept_key,disposition,owner_candidate,representation_candidate,entity_level,value_shape,read_semantics,write_semantics,applicability_key,alias_of_coverage_id,evidence_reference,decision_reference,review_status,review_note
ca18e4fd1ab881c06a268edca35a1755c55415879ea1b47df6e006befe63a91f,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,11,3e540681f6720ebb5c202ede9d2f96a33a4f867fe5c4a24f3102c34757f09fa8,3.1.0,"Admin Catalog OpenAPI",product,cost_price,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:cost_price,bigcommerce:cost_price,DOMAIN_CAPABILITY,Pricing,domain_value,Product,string,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
03ba0814a9baed0d8d7ad2af7440cdda8c4fa417dd738f8cfbf5a9e941863c56,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,12,42530a0d62b0a2a94c0320e05b0c07423fc0a2afac812b946603d4072458deb2,3.1.0,"Admin Catalog OpenAPI",product,custom_fields,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:custom_fields,bigcommerce:product:custom_fields,DOMAIN_CAPABILITY,DynamicField,external_custom_field_container,Product,list,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
df59ab72f3c4e3978baf63e37d1fcc9203e02e411c4fb2be260237d23485864c,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,13,5aed2b27967f7b0fa9592e3de41ae0f4a44c1185f0b248f19e91ea8d514b3f8e,3.1.0,"Admin Catalog OpenAPI",product,custom_url,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:custom_url,bigcommerce:product:custom_url,REUSABLE_SEMANTIC,ProductData,relative_storefront_path_object,Product,object_or_controlled,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,queue:bigcommerce_url_family,DEFERRED_REVIEW,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
86e09752b92f8754577ccf6eed9df60f03420d5457dd895cdc54e9047474672f,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,14,cf312a72186d102d3662e0ec7e90212ddb3aec54ae21ccac383e76d1de39491f,3.1.0,"Admin Catalog OpenAPI",product,date_created,not_applicable,required_in=none;schema_evidence=product_Full,not_applicable,bigcommerce:atom:product:date_created,bigcommerce:product:date_created,DERIVED_PROJECTION,Connector,read_or_platform_projection,Product,string,readable,specialized_or_read_only,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
482c0662a1efd02c372d51556cc3eee27903bbb101faa647a31c636625a5e950,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,15,6918be18d06bb7710269824a839a253b71513bb26306118b7b35a3699e7a867b,3.1.0,"Admin Catalog OpenAPI",product,date_last_imported,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:date_last_imported,bigcommerce:product:date_last_imported,DERIVED_PROJECTION,Connector,read_or_platform_projection,Product,string,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
b8c566ce29fd0979871b970ea75a1fef45c043607bef6c3a7d388e726908a60f,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,16,c7f0ced6ce21a9617d37ae6ccc3da09c2f8fa2c8488ba375b7f6e6502daa1ca6,3.1.0,"Admin Catalog OpenAPI",product,date_modified,not_applicable,required_in=none;schema_evidence=product_Full,not_applicable,bigcommerce:atom:product:date_modified,bigcommerce:product:date_modified,DERIVED_PROJECTION,Connector,read_or_platform_projection,Product,string,readable,specialized_or_read_only,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
e766beb3b234ead93893433f91cf6d0a9d56799efb431491dc286548bbef5f57,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,17,1371e11c1d00eb665653f43bc10aa9e5aba29d64cfeed73d13640a38b48a1964,3.1.0,"Admin Catalog OpenAPI",product,depth,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:depth,bigcommerce:depth,REUSABLE_SEMANTIC,ProductData,provider_field,Product,string,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
5616fba1d091f87df0d0e833ac960ddc62bbeb4881815afb573b2026b992246f,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,18,c0ef722140ff38232df3b7777d257a15ea407bb2b882c64998f3bd8e6f7a15a9,3.1.0,"Admin Catalog OpenAPI",product,description,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:description,bigcommerce:product:description,REUSABLE_SEMANTIC,ProductData,provider_field,Product,string,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
19a182fc917af6a9d630452bae1d8378c8843f11d3eddf0ffd8c7f0feb14088e,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,19,9163710c5b9c529f081e2d47e212a3d94f863be8bf37d2cded579c451896621f,3.1.0,"Admin Catalog OpenAPI",product,fixed_cost_shipping_price,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:fixed_cost_shipping_price,bigcommerce:fixed_cost_shipping_price,DOMAIN_CAPABILITY,Pricing,domain_value,Product,string,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
9cc29358625a6f7f571314330e8486954f71923bd04c9ab47bf90f859bc31ba1,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,20,14840cc978d042b921722fe93df2efce03f76008d38d5e50226c8950e1a92923,3.1.0,"Admin Catalog OpenAPI",product,gift_wrapping_options_list,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:gift_wrapping_options_list,bigcommerce:product:gift_wrapping_options_list,CHANNEL_SEMANTIC,Connector,channel_context,Product,list,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
e050c0c84ff4438691de3ad84aa6f230ff790dc29415f0bd07c651c11c0d9b8e,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,21,65f05785818f6e4b07f3a6ea1ed0efe37927c4c590ddee3c7aa3afd81d5e4ffd,3.1.0,"Admin Catalog OpenAPI",product,gift_wrapping_options_type,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:gift_wrapping_options_type,bigcommerce:product:gift_wrapping_options_type,CHANNEL_SEMANTIC,Connector,channel_context,Product,object_or_controlled,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
3761dbb680c17081dc7b3461f22d4fcb7ce189c0e1d7bd7ac9f46b2e85a08f0d,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,22,5a3fc96d9e457aaadaa72e5d261083a76de0398dd71f44377e7f296396346ee0,3.1.0,"Admin Catalog OpenAPI",product,gtin,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:gtin,bigcommerce:gtin,REUSABLE_SEMANTIC,ProductData,provider_field,Product,string,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
d22e03c020e0dc64380ac2ccdc853cdad668d1b4036cdf1f7873897321293ae9,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,23,53922d015719dde6d7de2dcbba762ac51b3305eb9625622368f9ce36bb2475cc,3.1.0,"Admin Catalog OpenAPI",product,height,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:height,bigcommerce:height,REUSABLE_SEMANTIC,ProductData,provider_field,Product,string,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
c0a6fbedf14331799530ebbd8bbcfabd44dce6039b083ccff216ba98aa5d9a58,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,24,cbfc759d3f583c834e619ef2ee35095038cb151ee83ab9336f53a518049fd7cb,3.1.0,"Admin Catalog OpenAPI",product,id,not_applicable,required_in=none;schema_evidence=product_Full,not_applicable,bigcommerce:atom:product:id,bigcommerce:product:id,EXTERNAL_IDENTITY,Connector,external_record_identity,Product,integer,readable,specialized_or_read_only,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
5547f90dee4cee697c58b677247a1a0af9cbe2c8310d0bd4038ad305ac5a9b95,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,25,621d4c22a2f8d969d15108756f54484fc6cf3e9215554065bb51b8cac82cf46c,3.1.0,"Admin Catalog OpenAPI",product,images,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:images,bigcommerce:product:images,DOMAIN_CAPABILITY,Media,domain_value,Product,list,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
4274ab6e19212c9929b756c727e774d09e322b2f0ea91946ebc85ee75f5b18b4,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,26,fc4e1d7bfcd895fee1baa9715faddd7013490b895557b9312200b19d9e31e58d,3.1.0,"Admin Catalog OpenAPI",product,inventory_level,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:inventory_level,bigcommerce:inventory_level,DOMAIN_CAPABILITY,Availability,domain_value,Product,integer,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,queue:bigcommerce_product_variant_binding,DEFERRED_REVIEW,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
c9d4ee76ee1bd003b59fc579052c49f5e581e563d55122e728740a6cfb816b0b,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,27,bd10c13d3215b3c17a6571ae123f6464a2d6cae58e4472bd11a26c1ab7a508ff,3.1.0,"Admin Catalog OpenAPI",product,inventory_tracking,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:inventory_tracking,bigcommerce:product:inventory_tracking,DOMAIN_CAPABILITY,Availability,domain_value,Product,object_or_controlled,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
71ce3589566ee65cfa8903b73f8fc2302dfdc669da6dc3a4d3764e12b4cb927a,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,28,0c38592e8f662968071376cee4488bf31baf15d59d8227f3dde9b56188dd6e6e,3.1.0,"Admin Catalog OpenAPI",product,inventory_warning_level,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:inventory_warning_level,bigcommerce:inventory_warning_level,DOMAIN_CAPABILITY,Availability,domain_value,Product,integer,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
fef283dc9bf800d4e45d9edc9730eabc12c574b60f78e8866c3708e891c45df1,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,29,60c454ec23fae260f78b95a411a8d388e16323d0e2378ac246a45d213ffe87c9,3.1.0,"Admin Catalog OpenAPI",product,is_condition_shown,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:is_condition_shown,bigcommerce:product:is_condition_shown,CHANNEL_SEMANTIC,Connector,channel_context,Product,boolean,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
53659a58ca07f997c6a633a3df442e8a7e7891ee7daba6fffc843858e8dd6450,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,30,757b1753d7c4beee4c578edebaf7412bd8addd0af1d84763acd586420419bf85,3.1.0,"Admin Catalog OpenAPI",product,is_featured,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:is_featured,bigcommerce:product:is_featured,CHANNEL_SEMANTIC,Connector,channel_context,Product,boolean,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
7a54d7a788bd1e6bcbe954bb83dcc8027e6922b32e4a99de9a77bd2247cd5073,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,31,3ce10374150426c9ca90478b4e3b0259d926fdaf104cf37ce88383a188fd1e94,3.1.0,"Admin Catalog OpenAPI",product,is_free_shipping,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:is_free_shipping,bigcommerce:is_free_shipping,REUSABLE_SEMANTIC,ProductData,provider_field,Product,boolean,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
c1eb8e1855f0769cb91bb776a69507daaa5181a5e0ceaddfc0037ad3e69500b2,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,32,6f2a72a1fe75344eba4ac6fa6b6e6006f8ee13a42c595314607a75dfab1eca08,3.1.0,"Admin Catalog OpenAPI",product,is_preorder_only,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:is_preorder_only,bigcommerce:product:is_preorder_only,REUSABLE_SEMANTIC,ProductData,provider_field,Product,boolean,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
fb63fbd2af0e33f53a4186926745fc3e97b4065049c5905226378d143883c6a0,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,33,ba491c3d7fba4b591c4354f5ef5609437161861d3fe4e2b1247caeede19368cc,3.1.0,"Admin Catalog OpenAPI",product,is_price_hidden,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:is_price_hidden,bigcommerce:product:is_price_hidden,CHANNEL_SEMANTIC,Connector,channel_context,Product,boolean,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
5e9b16932da042ba0c9f6ba11051755f02dd39ffa85bbe0e8fd646ddc55a5b0f,bigcommerce-v1-ecb1456bfdfebdc6,bigcommerce,docs/data/bigcommerce_v3_product_capability_inventory.csv,34,93e38706b2e5670981bec80fcd1b186620cace90d93bded6fd986b71cc07936a,3.1.0,"Admin Catalog OpenAPI",product,is_visible,not_applicable,required_in=none;schema_evidence=product_Base_POST|product_Put|product_Full,not_applicable,bigcommerce:atom:product:is_visible,bigcommerce:product:is_visible,CHANNEL_SEMANTIC,Connector,channel_context,Product,boolean,readable,writable,not_applicable,not_applicable,https://docs.bigcommerce.com/openapi/admin-catalog-products.json#product_Base_POST|product_Put|product_Full,not_applicable,PROVIDER_VERIFIED,"Provider-local classification from typed inventory evidence; no cross-platform equivalence asserted."
