coverage_id,snapshot_id,platform,source_file,source_row_ordinal,source_row_sha256,source_schema_version,source_surface,source_object_family,external_key,structured_path,source_context_key,parent_coverage_id,semantic_atom_key,concept_key,disposition,owner_candidate,representation_candidate,entity_level,value_shape,read_semantics,write_semantics,applicability_key,alias_of_coverage_id,evidence_reference,decision_reference,review_status,review_note
6d91d8b8bd5be727b831fe96cf217f25a7eaf8e588deee67ca9e703eb3efe1e4,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,11,8944ab2f6b299197b7f9805fa9fe5199b202ab7c11c541a9c9a782af3a21282a,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import API",product_capability,bundle_shipment_type,not_applicable,"edition=PaaS/Magento Open Source;cluster=bundle_composition;review=FIFTH_PASS_RESEARCH",not_applicable,adobe:atom:master:bundle_shipment_type,adobe:alias:bundle_shipment_type,DOMAIN_CAPABILITY,BundleComposition,provider_domain_capability,ProductOrProviderContext,provider_typed_or_structured,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:bundle_composition:bundle_shipment_type,queue:adobe_composition_mapping,DEFERRED_REVIEW,"FIFTH_PASS_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
50935a9d5bd33d2ebaad283cd1f427f97f91054d276fe0408b4bb1c41747addc,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,12,a2f5d05e42cda3337d48c927c59c7e8247fbfbb08af6cbbeb62021c561197d61,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Admin REST extension_attributes.bundle_product_options",product_capability,bundle_product_options,not_applicable,"edition=PaaS/Magento Open Source;cluster=bundle_composition;review=THIRD_PASS_RESEARCH",not_applicable,adobe:atom:master:bundle_product_options,adobe:alias:bundle_composition,DOMAIN_CAPABILITY,BundleComposition,provider_domain_capability,ProductOrProviderContext,provider_typed_or_structured,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:bundle_composition:bundle_product_options,queue:adobe_composition_mapping,DEFERRED_REVIEW,"THIRD_PASS_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
69248277559ecf3fd7c6b986582f843682c3febdbdb8ebc332011b3ab52a6d69,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,13,48729f067ca9be5b5318613077b42026ad31bbb54ad82b5bd53f0445fef7790f,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import API",product_capability,store_view_code,not_applicable,"edition=PaaS/Magento Open Source;cluster=catalog_scope_and_connector_context;review=FIFTH_PASS_RESEARCH",not_applicable,adobe:atom:master:store_view_code,adobe:catalog_scope_and_connector_context:store_view_code,CHANNEL_SEMANTIC,Connector,provider_scope_context,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:catalog_scope_and_connector_context:store_view_code,not_applicable,PROVIDER_VERIFIED,"FIFTH_PASS_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
d7b662bb0f8b1c74346a37cf7f60e973ad24ac859eee171165ecd31826f8c0ef,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,14,5141421ae003a07cec572dddc9aa72310e0466a73aa65a0067ed3b63ca7fc1ef,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import API",product_capability,attribute_set_code,not_applicable,"edition=PaaS/Magento Open Source;cluster=catalog_scope_and_connector_context;review=FIFTH_PASS_RESEARCH",not_applicable,adobe:atom:master:attribute_set_code,adobe:alias:attribute_set,CHANNEL_SEMANTIC,Connector,provider_scope_context,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:catalog_scope_and_connector_context:attribute_set_code,not_applicable,PROVIDER_VERIFIED,"FIFTH_PASS_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
e90d4ca308917d7eb4ab5b90fe3c8907e9ac9dabf3f3aea75d02f0412926f8ab,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,15,7ff55fbb7bf4fc00aeb6a92f37616a38c5ff82a7e4c8e1194b77d0db130eae21,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import API",product_capability,product_type,not_applicable,"edition=PaaS/Magento Open Source;cluster=catalog_scope_and_connector_context;review=FIFTH_PASS_RESEARCH",not_applicable,adobe:atom:master:product_type,adobe:alias:product_type,CHANNEL_SEMANTIC,Connector,provider_scope_context,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:catalog_scope_and_connector_context:product_type,queue:adobe_product_type_execution,DEFERRED_REVIEW,"FIFTH_PASS_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
1052cd5593a85fceda13b76677bfd74217cd3d908c24ed021be58950209dbd32,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,16,9d36cd3caeebd4990c6fa32a2b38b437ff03fe4e452f2be7df6812ec28bd11c6,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import API",product_capability,product_websites,not_applicable,"edition=PaaS/Magento Open Source;cluster=catalog_scope_and_connector_context;review=FIFTH_PASS_RESEARCH",not_applicable,adobe:atom:master:product_websites,adobe:alias:website_assignment,CHANNEL_SEMANTIC,Connector,provider_scope_context,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:catalog_scope_and_connector_context:product_websites,not_applicable,PROVIDER_VERIFIED,"FIFTH_PASS_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
287fd8fd79f99c0e39499072cef12e22da9af53337ddbd44560cede08edccbb3,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,17,097f3c2a10a697446597027ee60e73c62fc08af91e9bdaa1120e087780875279,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import API",product_capability,product_online,not_applicable,"edition=PaaS/Magento Open Source;cluster=catalog_scope_and_connector_context;review=FIFTH_PASS_RESEARCH",not_applicable,adobe:atom:master:product_online,adobe:alias:status,CHANNEL_SEMANTIC,Connector,provider_scope_context,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:catalog_scope_and_connector_context:product_online,queue:adobe_status_lifecycle,DEFERRED_REVIEW,"FIFTH_PASS_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
113af335a93a2ac2689a68654d728111aa411afc084185eb53936de4466d8fbb,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,18,c92433c87f0c588c9ff976d6af8930d546fc4710dc500e61e8e9ce380ebaef56,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import + Admin REST",product_capability,visibility,not_applicable,"edition=PaaS/Magento Open Source;cluster=catalog_scope_and_connector_context;review=INITIAL_RESEARCH",not_applicable,adobe:atom:master:visibility,adobe:catalog_scope_and_connector_context:visibility,CHANNEL_SEMANTIC,Connector,provider_scope_context,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:catalog_scope_and_connector_context:visibility,not_applicable,PROVIDER_VERIFIED,"INITIAL_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
50ebc1e578dc60d693394aee11daa1a9baa0b9a9b843bccf6b8d57321759d44a,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,19,85731eb2b597ddad124c6a0af7f9d2e7f9250375f92122d73eaf0cc70d69ed06,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import + Admin REST",product_capability,website_id,not_applicable,"edition=PaaS/Magento Open Source;cluster=catalog_scope_and_connector_context;review=INITIAL_RESEARCH",not_applicable,adobe:atom:master:website_id,adobe:alias:website_assignment,CHANNEL_SEMANTIC,Connector,provider_scope_context,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:catalog_scope_and_connector_context:website_id,not_applicable,PROVIDER_VERIFIED,"INITIAL_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
0c6ffce8ef41808dbb27a737e16c19ea9555c756cb517baab52e85b5e8560c75,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,20,216af18120b72dc1b43d0e2795f9673ba5b87c8a6f3884521e5eb432c2ece193,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import + Admin REST",product_capability,attribute_set_id,not_applicable,"edition=PaaS/Magento Open Source;cluster=catalog_scope_and_connector_context;review=INITIAL_RESEARCH",not_applicable,adobe:atom:master:attribute_set_id,adobe:alias:attribute_set,CHANNEL_SEMANTIC,Connector,provider_scope_context,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:catalog_scope_and_connector_context:attribute_set_id,not_applicable,PROVIDER_VERIFIED,"INITIAL_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
4aa10ec6cae4a6502d69925dc6a81cade2a7c2e6b4a840391005544b6e8fc7e7,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,21,22adbec6d8966fc1f97663dac9b4eb1de4e2b17fc079a9e50bb2511898057534,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import + Admin REST",product_capability,type_id,not_applicable,"edition=PaaS/Magento Open Source;cluster=catalog_scope_and_connector_context;review=INITIAL_RESEARCH",not_applicable,adobe:atom:master:type_id,adobe:alias:product_type,CHANNEL_SEMANTIC,Connector,provider_scope_context,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:catalog_scope_and_connector_context:type_id,queue:adobe_product_type_execution,DEFERRED_REVIEW,"INITIAL_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
3a0a919571bf20dadf25eb2d686bd404263edf241d57a61c12f206577082ab46,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,22,c8b23afcd7c77049eb89c66a99fce0ad1bc8443a518be87cac74001f773de80d,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import + Admin REST",product_capability,website_assignment,not_applicable,"edition=PaaS/Magento Open Source;cluster=catalog_scope_and_connector_context;review=INITIAL_RESEARCH",not_applicable,adobe:atom:master:website_assignment,adobe:alias:website_assignment,CHANNEL_SEMANTIC,Connector,provider_scope_context,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:catalog_scope_and_connector_context:website_assignment,not_applicable,PROVIDER_VERIFIED,"INITIAL_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
c21362a0ea5fd60769f255fb42367c4993fbc1c3a02fa0c0ffaad1a4508ea7c4,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,23,7f096be9dc5694bbc68fe6d4f382b3a91867e935d13892929266756370d5417a,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import API",product_capability,configurable_variations,not_applicable,"edition=PaaS/Magento Open Source;cluster=configurable_family;review=THIRD_PASS_RESEARCH",not_applicable,adobe:atom:master:configurable_variations,adobe:alias:configurable_composition,DOMAIN_CAPABILITY,VariantComposition,provider_domain_capability,ProductOrProviderContext,provider_typed_or_structured,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:configurable_family:configurable_variations,queue:adobe_composition_mapping,DEFERRED_REVIEW,"THIRD_PASS_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
d71471621c0dd6729eecf7b0e1bc6fbda6339b3c99533248540f1e69fa333eec,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,24,6cf658f9b45163bfa914836bc26222649b425922a07cd0d5df6e7856c0c03863,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import API",product_capability,configurable_variation_labels,not_applicable,"edition=PaaS/Magento Open Source;cluster=configurable_family;review=THIRD_PASS_RESEARCH",not_applicable,adobe:atom:master:configurable_variation_labels,adobe:alias:configurable_composition,DOMAIN_CAPABILITY,VariantComposition,provider_domain_capability,ProductOrProviderContext,provider_typed_or_structured,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:configurable_family:configurable_variation_labels,queue:adobe_composition_mapping,DEFERRED_REVIEW,"THIRD_PASS_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
a9f5b9af771918dffba60c2747c97efe9e82182b3318293f08de4ef26f1bbd2b,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,25,2c14eb670e07bd957d01d1800e85f55c52699dc99a4fbb25ed4fff0200b07f8f,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Admin REST ConfigurableProductDataOptionInterface",product_capability,configurable_product_options,not_applicable,"edition=PaaS/Magento Open Source;cluster=configurable_family;review=THIRD_PASS_RESEARCH",not_applicable,adobe:atom:master:configurable_product_options,adobe:alias:configurable_composition,DOMAIN_CAPABILITY,VariantComposition,provider_domain_capability,ProductOrProviderContext,provider_typed_or_structured,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:configurable_family:configurable_product_options,queue:adobe_composition_mapping,DEFERRED_REVIEW,"THIRD_PASS_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
f485c6706c4783be1cf269b3d2a6c190e8773eec55f26930355ad0f796ce8671,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,26,87e04973829dc042084b68c56c1e6f3760b816a69d8eebcf1f20421b903bd386,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Admin REST configurable child-link API",product_capability,configurable_product_links,not_applicable,"edition=PaaS/Magento Open Source;cluster=configurable_family;review=THIRD_PASS_RESEARCH",not_applicable,adobe:atom:master:configurable_product_links,adobe:alias:configurable_composition,DOMAIN_CAPABILITY,VariantComposition,provider_domain_capability,ProductOrProviderContext,provider_typed_or_structured,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:configurable_family:configurable_product_links,queue:adobe_composition_mapping,DEFERRED_REVIEW,"THIRD_PASS_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
e50d42a6a9493201a5c1b6365544cf11958e2000e60c76b74f6f3cebd5d4da9e,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,27,2fc0beaec549bf0857e057c0accd1379a7f4b974ad6c7ab41287486032372860,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import + Admin REST + core GraphQL",product_capability,name,not_applicable,"edition=PaaS/Magento Open Source;cluster=core_product_scalar;review=INITIAL_RESEARCH",not_applicable,adobe:atom:master:name,adobe:core_product_scalar:name,REUSABLE_SEMANTIC,ProductData,provider_field_candidate,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:core_product_scalar:name,not_applicable,PROVIDER_VERIFIED,"INITIAL_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
659c91993b04ccd986139f44f7e19ade088aa15cc477e11c218f7e9fb2bd8675,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,28,d72cff226004f2f8ae2dfe050cdf980c5187848994ece59fe48d3af649d570de,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import + Admin REST + core GraphQL",product_capability,description,not_applicable,"edition=PaaS/Magento Open Source;cluster=core_product_scalar;review=INITIAL_RESEARCH",not_applicable,adobe:atom:master:description,adobe:core_product_scalar:description,REUSABLE_SEMANTIC,ProductData,provider_field_candidate,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:core_product_scalar:description,not_applicable,PROVIDER_VERIFIED,"INITIAL_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
ff02cda3850ad58c1b7317bb232211998df43aaadf4761f5e293e3a11e594835,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,29,c2d581465999898ae0315e58b6fe25cdbc4872eced423cbb344b12dc5fa38835,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import + Admin REST + core GraphQL",product_capability,short_description,not_applicable,"edition=PaaS/Magento Open Source;cluster=core_product_scalar;review=INITIAL_RESEARCH",not_applicable,adobe:atom:master:short_description,adobe:core_product_scalar:short_description,REUSABLE_SEMANTIC,ProductData,provider_field_candidate,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:core_product_scalar:short_description,not_applicable,PROVIDER_VERIFIED,"INITIAL_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
64b294c9b1a52324d0338c0e697deb333626e0af86432ed4c322d66d65c7442d,adobe-v1-8c6378fea6f331c9,adobe_commerce,docs/data/adobe_commerce_v1_inventory_master.csv,30,54e075e3e49670a23521a3710cefa2808f8ef42044f2a05957cfb7e79c5252f9,"Adobe Commerce 2.4.9 / services current at frozen snapshot","Import + Admin REST + core GraphQL",product_capability,weight,not_applicable,"edition=PaaS/Magento Open Source;cluster=core_product_scalar;review=INITIAL_RESEARCH",not_applicable,adobe:atom:master:weight,adobe:core_product_scalar:weight,REUSABLE_SEMANTIC,ProductData,provider_field_candidate,ProductOrProviderContext,scalar_or_context,surface_defined,surface_defined,not_applicable,not_applicable,adobe-master:core_product_scalar:weight,queue:adobe_weight_semantic,DEFERRED_REVIEW,"INITIAL_RESEARCH; Frozen Adobe master classification; no cross-platform equivalence asserted."
