coverage_id,snapshot_id,platform,source_file,source_row_ordinal,source_row_sha256,source_schema_version,source_surface,source_object_family,external_key,structured_path,source_context_key,parent_coverage_id,semantic_atom_key,concept_key,disposition,owner_candidate,representation_candidate,entity_level,value_shape,read_semantics,write_semantics,applicability_key,alias_of_coverage_id,evidence_reference,decision_reference,review_status,review_note
47ac606ba626d84e1172447d1260db245f06269c0958c8839bb3088dc71c2013,amazon-v1-00d0d7f2b2de0fe0,amazon,docs/data/amazon_product_type_definitions_meta_model_inventory.csv,15,ca4a02d85e27ecb79903937f37446a09f180c4d969d872bfd54a14b5016bcc0e,"Product Type Definitions 2020-09-01","Selling Partner API PTD",SchemaLink,checksum,not_applicable,model=SchemaLink;verified_at=2026-09-07,not_applicable,amazon:atom:schemalink:checksum,amazon:ptd_meta:schemalink:checksum,TRANSPORT_MECHANIC,ProviderSchemaDiscovery,schema_content_checksum,ProviderSchemaDiscovery,string,schema_discovery_metadata,not_product_write_capability,not_applicable,not_applicable,https://raw.githubusercontent.com/amzn/selling-partner-api-models/main/models/product-type-definitions-api-model/definitionsProductTypes_2020-09-01.json,queue:amazon_ptd_applicability_versioning,DEFERRED_REVIEW,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
c8ea52599086b60f4c4b57b4c2c45d29feb5076d883ba5d5e2190f116a0d92f9,amazon-v1-00d0d7f2b2de0fe0,amazon,docs/data/amazon_product_type_definitions_meta_model_inventory.csv,16,eb10e7f831bf27d413e72cbe2267ef217a78a99ed130c476c83450d69ee1f3d5,"Product Type Definitions 2020-09-01","Selling Partner API PTD",PropertyGroup,title,not_applicable,model=PropertyGroup;verified_at=2026-09-07,not_applicable,amazon:atom:propertygroup:title,amazon:ptd_meta:propertygroup:title,APPLICABILITY_METADATA,ProviderSchemaDiscovery,schema_display_localization_metadata,ProviderSchemaDiscovery,string,schema_discovery_metadata,not_product_write_capability,not_applicable,not_applicable,https://raw.githubusercontent.com/amzn/selling-partner-api-models/main/models/product-type-definitions-api-model/definitionsProductTypes_2020-09-01.json,queue:amazon_ptd_applicability_versioning,DEFERRED_REVIEW,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
00ba851937db68b39cb9b6a7a3001f87a91d60fc208a649c3f9343e59ced4fd3,amazon-v1-00d0d7f2b2de0fe0,amazon,docs/data/amazon_product_type_definitions_meta_model_inventory.csv,17,d58d7d5029169b29ee7838d31ae244223a86e5094250ea79e49c83e019f66ff3,"Product Type Definitions 2020-09-01","Selling Partner API PTD",PropertyGroup,description,not_applicable,model=PropertyGroup;verified_at=2026-09-07,not_applicable,amazon:atom:propertygroup:description,amazon:ptd_meta:propertygroup:description,APPLICABILITY_METADATA,ProviderSchemaDiscovery,schema_display_localization_metadata,ProviderSchemaDiscovery,string,schema_discovery_metadata,not_product_write_capability,not_applicable,not_applicable,https://raw.githubusercontent.com/amzn/selling-partner-api-models/main/models/product-type-definitions-api-model/definitionsProductTypes_2020-09-01.json,queue:amazon_ptd_applicability_versioning,DEFERRED_REVIEW,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
bfa1c9686c7ac370bf3e293bc7f70255bf1110d006d3a51769031c9ff5477a20,amazon-v1-00d0d7f2b2de0fe0,amazon,docs/data/amazon_product_type_definitions_meta_model_inventory.csv,18,50987446856f235d700ededb6e1d8d99a71d83b9ca7d3ce6cabb09ccaf226220,"Product Type Definitions 2020-09-01","Selling Partner API PTD",PropertyGroup,propertyNames,not_applicable,model=PropertyGroup;verified_at=2026-09-07,not_applicable,amazon:atom:propertygroup:propertynames,amazon:ptd_meta:propertygroup:propertynames,APPLICABILITY_METADATA,ProviderSchemaDiscovery,schema_property_grouping,ProviderSchemaDiscovery,list,schema_discovery_metadata,not_product_write_capability,not_applicable,not_applicable,https://raw.githubusercontent.com/amzn/selling-partner-api-models/main/models/product-type-definitions-api-model/definitionsProductTypes_2020-09-01.json,queue:amazon_ptd_applicability_versioning,DEFERRED_REVIEW,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
a5b9e69fa819641e4863f6878c61690288fab0e2e8c39f29d5cf1f7812a54ee6,amazon-v1-00d0d7f2b2de0fe0,amazon,docs/data/amazon_product_type_definitions_meta_model_inventory.csv,19,c30337d4f819f4f7e46b30a490794e891fab3c1b8bc1454e944b58534864954a,"Product Type Definitions 2020-09-01","Selling Partner API PTD",ProductType,name,not_applicable,model=ProductType;verified_at=2026-09-07,not_applicable,amazon:atom:producttype:name,amazon:ptd_meta:producttype:name,APPLICABILITY_METADATA,ProviderSchemaDiscovery,product_type_schema_applicability,ProviderSchemaDiscovery,string,schema_discovery_metadata,not_product_write_capability,not_applicable,not_applicable,https://raw.githubusercontent.com/amzn/selling-partner-api-models/main/models/product-type-definitions-api-model/definitionsProductTypes_2020-09-01.json,queue:amazon_ptd_applicability_versioning,DEFERRED_REVIEW,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
320cf2d954a4518be3607ab4d6fd3b87c1f1fcdfe156c73ea4673cf10f1dc560,amazon-v1-00d0d7f2b2de0fe0,amazon,docs/data/amazon_product_type_definitions_meta_model_inventory.csv,20,2cb94c1b556ef9792159610f1104a781002a7bc0ad67ce04874f45673cec228b,"Product Type Definitions 2020-09-01","Selling Partner API PTD",ProductType,displayName,not_applicable,model=ProductType;verified_at=2026-09-07,not_applicable,amazon:atom:producttype:displayname,amazon:ptd_meta:producttype:displayname,APPLICABILITY_METADATA,ProviderSchemaDiscovery,schema_display_localization_metadata,ProviderSchemaDiscovery,string,schema_discovery_metadata,not_product_write_capability,not_applicable,not_applicable,https://raw.githubusercontent.com/amzn/selling-partner-api-models/main/models/product-type-definitions-api-model/definitionsProductTypes_2020-09-01.json,queue:amazon_ptd_applicability_versioning,DEFERRED_REVIEW,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
2549f192e7828b23916f4ccd24f24e39fc1d580a77cc304b540813a6045a6381,amazon-v1-00d0d7f2b2de0fe0,amazon,docs/data/amazon_product_type_definitions_meta_model_inventory.csv,21,04f075d9d5bc5a45847407b705782d417dab560f7170f4a1181f4eaa4a8948d2,"Product Type Definitions 2020-09-01","Selling Partner API PTD",ProductType,marketplaceIds,not_applicable,model=ProductType;verified_at=2026-09-07,not_applicable,amazon:atom:producttype:marketplaceids,amazon:ptd_meta:producttype:marketplaceids,APPLICABILITY_METADATA,ProviderSchemaDiscovery,marketplace_applicability,ProviderSchemaDiscovery,list,schema_discovery_metadata,not_product_write_capability,not_applicable,not_applicable,https://raw.githubusercontent.com/amzn/selling-partner-api-models/main/models/product-type-definitions-api-model/definitionsProductTypes_2020-09-01.json,queue:amazon_ptd_applicability_versioning,DEFERRED_REVIEW,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
42d2d5d28d0cc1ed8803ba9a1c67ced557851b166a85f8ae1976d1b36c137bce,amazon-v1-00d0d7f2b2de0fe0,amazon,docs/data/amazon_product_type_definitions_meta_model_inventory.csv,22,a93d326ba66c9895fd88e2aac09a90138e87b5fe6855b755c55e04d1d52e46d5,"Product Type Definitions 2020-09-01","Selling Partner API PTD",ProductTypeList,productTypes,not_applicable,model=ProductTypeList;verified_at=2026-09-07,not_applicable,amazon:atom:producttypelist:producttypes,amazon:ptd_meta:producttypelist:producttypes,APPLICABILITY_METADATA,ProviderSchemaDiscovery,product_type_schema_applicability,ProviderSchemaDiscovery,list,schema_discovery_metadata,not_product_write_capability,not_applicable,not_applicable,https://raw.githubusercontent.com/amzn/selling-partner-api-models/main/models/product-type-definitions-api-model/definitionsProductTypes_2020-09-01.json,queue:amazon_ptd_applicability_versioning,DEFERRED_REVIEW,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
0a4cbe5e33a517a0bc4a3b05cf7e76e283f12c319920fd857e46c34c580dd34f,amazon-v1-00d0d7f2b2de0fe0,amazon,docs/data/amazon_product_type_definitions_meta_model_inventory.csv,23,6a54f1a1652ab03f88543adca738854d812c9899a31c6b0b9c0c3d8eb0259b33,"Product Type Definitions 2020-09-01","Selling Partner API PTD",ProductTypeList,productTypeVersion,not_applicable,model=ProductTypeList;verified_at=2026-09-07,not_applicable,amazon:atom:producttypelist:producttypeversion,amazon:ptd_meta:producttypelist:producttypeversion,APPLICABILITY_METADATA,ProviderSchemaDiscovery,schema_version_metadata,ProviderSchemaDiscovery,string,schema_discovery_metadata,not_product_write_capability,not_applicable,not_applicable,https://raw.githubusercontent.com/amzn/selling-partner-api-models/main/models/product-type-definitions-api-model/definitionsProductTypes_2020-09-01.json,queue:amazon_ptd_applicability_versioning,DEFERRED_REVIEW,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
1ed4515912cacfb45516143b89cd0be3acfbac78aad5ff79439321bb8448baad,amazon-v1-f3cfa6310484175d,amazon,docs/data/amazon_listings_v1_public_ptd_luggage_inventory.csv,1,aa05e93ce1f47a6ec5a70fe0a4abacffdd66de2a3d5872a8cb743ba92e613328,U8L4z4Ud95N16tZlR7rsmbQ==,"Selling Partner API PTD","LUGGAGE PTD",fulfillment_channel_availability,not_applicable,"product_type=LUGGAGE;marketplace=ATVPDKIKX0DER;requirements=LISTING;property_group=offer;parentage=NONE example;schema_version_token=U8L4z4Ud95N16tZlR7rsmbQ==;classification=seller_offer_or_commercial_domain",not_applicable,amazon:atom:luggage_ptd:fulfillment_channel_availability,amazon:luggage:fulfillment_channel_availability,DOMAIN_CAPABILITY,Availability,amazon_fulfillment_availability,PTDListingProperty,ptd_defined_structured_property,ptd_schema_presence_not_live_listing_read,ptd_conditioned_write_not_unconditional,not_applicable,not_applicable,https://developer-docs.amazon.com/sp-api/lang-en_EN/docs/manage-product-listings-guide#U8L4z4Ud95N16tZlR7rsmbQ==,not_applicable,PROVIDER_VERIFIED,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
51c05beeaf9dcad4e69fe27705717318244a91afd4845bb33517b7c4d550a149,amazon-v1-f3cfa6310484175d,amazon,docs/data/amazon_listings_v1_public_ptd_luggage_inventory.csv,2,01a5c0760641ee125d16db25b12fe2b19e587ed059b0d84f01d25f78fc6ed4d4,U8L4z4Ud95N16tZlR7rsmbQ==,"Selling Partner API PTD","LUGGAGE PTD",purchasable_offer,not_applicable,"product_type=LUGGAGE;marketplace=ATVPDKIKX0DER;requirements=LISTING;property_group=offer;parentage=NONE example;schema_version_token=U8L4z4Ud95N16tZlR7rsmbQ==;classification=seller_offer_or_commercial_domain",not_applicable,amazon:atom:luggage_ptd:purchasable_offer,amazon:luggage:purchasable_offer,DOMAIN_CAPABILITY,Pricing,amazon_purchasable_offer_structured_envelope,PTDListingProperty,ptd_defined_structured_property,ptd_schema_presence_not_live_listing_read,ptd_conditioned_write_not_unconditional,not_applicable,not_applicable,https://developer-docs.amazon.com/sp-api/lang-en_EN/docs/manage-product-listings-guide#U8L4z4Ud95N16tZlR7rsmbQ==,queue:amazon_offer_pricing,DEFERRED_REVIEW,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
99769ef0fde235fb3f7738c9a535d6b28a275ae9d6f1baf9db3e7d3992aa4520,amazon-v1-f3cfa6310484175d,amazon,docs/data/amazon_listings_v1_public_ptd_luggage_inventory.csv,3,ca7453c735e753220203e6e3ff5e84f389bdf9552c807692bd8b48ecadbabce6,U8L4z4Ud95N16tZlR7rsmbQ==,"Selling Partner API PTD","LUGGAGE PTD",condition_type,not_applicable,"product_type=LUGGAGE;marketplace=ATVPDKIKX0DER;requirements=LISTING;property_group=offer;parentage=NONE example;schema_version_token=U8L4z4Ud95N16tZlR7rsmbQ==;classification=seller_offer_or_commercial_domain",not_applicable,amazon:atom:luggage_ptd:condition_type,amazon:luggage:condition_type,REUSABLE_SEMANTIC,ProductVariantData,product_condition_enum,PTDListingProperty,ptd_defined_structured_property,ptd_schema_presence_not_live_listing_read,ptd_conditioned_write_not_unconditional,not_applicable,not_applicable,https://developer-docs.amazon.com/sp-api/lang-en_EN/docs/manage-product-listings-guide#U8L4z4Ud95N16tZlR7rsmbQ==,not_applicable,PROVIDER_VERIFIED,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
ea6f73419d0e94beb59767e2a2681f8912081e02ce8af7a588d981eb1297ea44,amazon-v1-f3cfa6310484175d,amazon,docs/data/amazon_listings_v1_public_ptd_luggage_inventory.csv,4,81700eaf2d1267ff6468bcff4429ea6512102c3516ba1349444655cc3b9fe66f,U8L4z4Ud95N16tZlR7rsmbQ==,"Selling Partner API PTD","LUGGAGE PTD",condition_note,not_applicable,"product_type=LUGGAGE;marketplace=ATVPDKIKX0DER;requirements=LISTING;property_group=offer;parentage=NONE example;schema_version_token=U8L4z4Ud95N16tZlR7rsmbQ==;classification=seller_offer_or_commercial_domain",not_applicable,amazon:atom:luggage_ptd:condition_note,amazon:luggage:condition_note,CHANNEL_SEMANTIC,ListingCondition,amazon_listing_condition_note,PTDListingProperty,ptd_defined_structured_property,ptd_schema_presence_not_live_listing_read,ptd_conditioned_write_not_unconditional,not_applicable,not_applicable,https://developer-docs.amazon.com/sp-api/lang-en_EN/docs/manage-product-listings-guide#U8L4z4Ud95N16tZlR7rsmbQ==,not_applicable,PROVIDER_VERIFIED,"Amazon provider-local schema evidence; no final cross-platform equivalence or runtime capability asserted."
