coverage_id,snapshot_id,platform,source_file,source_row_ordinal,source_row_sha256,source_schema_version,source_surface,source_object_family,external_key,structured_path,source_context_key,parent_coverage_id,semantic_atom_key,concept_key,disposition,owner_candidate,representation_candidate,entity_level,value_shape,read_semantics,write_semantics,applicability_key,alias_of_coverage_id,evidence_reference,decision_reference,review_status,review_note
59480513cdae53ce0c52eb3b81d15b51f2a0f35ede0bf0283db4e179c039de32,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,11,12ac1cbbc3591fe48387617d9c98eba42801ab60714e346db504ea01eaa536b3,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.defaultCursor,not_applicable,entry_kind=external_system_metadata;cluster=external_identity_metadata;api_version_scope=2026-07;raw_read=READ;raw_write=system-owned;review=INITIAL_RESEARCH,not_applicable,shopify:atom:master:product:defaultcursor,shopify:master:product:defaultcursor,TRANSPORT_MECHANIC,Connector,pagination_or_transport_metadata,Product,metadata,transport_metadata_read,read_only,not_applicable,not_applicable,shopify-master:Product:defaultCursor,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
070b0140c9270302351d226da09d0a88fcfd3e09e1c38ce8402771190fffaf66,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,12,fa9136afe3b9b89624adb78843d6f5590fd859306a53ceaaf08e411d31c96c20,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.description,not_applicable,"entry_kind=derived_projection;cluster=product_content;api_version_scope=2026-07;raw_read=READ;raw_write=derived plain-text representation; canonical write via descriptionHtml;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:description,shopify:master:product:description,DERIVED_PROJECTION,ProductData,read_projection,Product,projection,derived_read_projection,read_only,not_applicable,not_applicable,shopify-master:Product:description,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
4abd1805839305cd8f0c9e500dff2617ea2a0068b2647cf19fbda371ca12cbd9,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,13,93eede1c414c648f708e52afa11d298dff15419fb3c412517c91a6a30dac88c3,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.descriptionHtml,not_applicable,"entry_kind=semantic_field;cluster=product_content;api_version_scope=2026-07;raw_read=READ;raw_write=writable Product create/update;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:descriptionhtml,shopify:master:product:descriptionhtml,REUSABLE_SEMANTIC,ProductData,provider_semantic_field,Product,provider_typed_semantic,provider_read_surface,provider_declared_write_not_certified,not_applicable,not_applicable,shopify-master:Product:descriptionHtml,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
d31983c51094ac6f8cad656fcb2bec3cf7633891c2bf18e1464f7c3d86a8fea4,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,14,49d337a8cd9d17b2d48dcdbb2aa939d3306ee6724fe9682ac75fedec1f38a633,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.events,not_applicable,"entry_kind=derived_projection;cluster=event_history;api_version_scope=2026-07;raw_read=READ;raw_write=system event stream;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:events,shopify:master:product:events,DERIVED_PROJECTION,Connectorauditmetadata,read_projection,Product,projection,derived_read_projection,not_proven,not_applicable,not_applicable,shopify-master:Product:events,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
d293e65c646ac8a71ceccce6246df16167adc77017042a4412a9a36ad6fe74a3,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,15,8b83d048620065390c44dea945bff10b646de5a0f183fe0641544ac9a2a42311,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.featuredMedia,not_applicable,"entry_kind=derived_projection;cluster=media;api_version_scope=2026-07;raw_read=READ;raw_write=derived chosen media;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:featuredmedia,shopify:master:product:featuredmedia,DERIVED_PROJECTION,Media,read_projection,Product,projection,derived_read_projection,read_only,not_applicable,not_applicable,shopify-master:Product:featuredMedia,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
61a894018c1221582270cb85614feb7389354978f1a621f3aad7bfd55338d3de,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,16,2bb7ebf2f91b3cde70081f5a5bfb29d4055add8069c39da290bd9db87e180ac0,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.feedback,not_applicable,"entry_kind=derived_projection;cluster=restrictions_feedback;api_version_scope=2026-07;raw_read=READ;raw_write=system/app feedback;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:feedback,shopify:master:product:feedback,DERIVED_PROJECTION,Connectorreadiness,read_projection,Product,projection,derived_read_projection,not_proven,not_applicable,not_applicable,shopify-master:Product:feedback,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
895f2cd76ac70a7e41a02c8348648cca282c3efb7d0122d556f6c8e7abb12275,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,17,b82e044cd3107f64b492301d51db25f45d23bd2af641fb82f2a61441bb5ef1cb,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.giftCardSettings,not_applicable,"entry_kind=structured_capability;cluster=gift_card_product;api_version_scope=2026-07;raw_read=READ;raw_write=gift-card specific mutation/input; validate field semantics;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:giftcardsettings,shopify:master:product:giftcardsettings,DOMAIN_CAPABILITY,GiftCard,structured_capability,Product,structured,provider_read_surface,provider_declared_write_not_certified,not_applicable,not_applicable,shopify-master:Product:giftCardSettings,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
b1d158063bd6267f529ab7b61a3e3e5e04fe4ec8912de41895c66e0bd185e44c,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,18,026d22104ad01cdd10b829a444d4bcf74a74d6032071bc204a990ce03762c18c,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.giftCardTemplateSuffix,not_applicable,"entry_kind=connector_context;cluster=gift_card_product;api_version_scope=2026-07;raw_read=READ;raw_write=writable Product input;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:giftcardtemplatesuffix,shopify:master:product:giftcardtemplatesuffix,CHANNEL_SEMANTIC,Connector,provider_channel_context,Product,context,provider_read_surface,provider_declared_write_not_certified,not_applicable,not_applicable,shopify-master:Product:giftCardTemplateSuffix,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
661d361b585cfed19aef2b048c7773adecf2c690def43229d8fe1598f7bedbe5,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,19,08c43f201fc5da3a2778d050531c8e00bb0c4178842dd7d205b674222e62f0e7,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.handle,not_applicable,"entry_kind=connector_context;cluster=seo_routing;api_version_scope=2026-07;raw_read=READ;raw_write=writable Product input; redirectNewHandle controls redirect;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:handle,shopify:master:product:handle,CHANNEL_SEMANTIC,Connector,provider_channel_context,Product,context,provider_read_surface,provider_declared_write_not_certified,not_applicable,not_applicable,shopify-master:Product:handle,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
78a738e920c0ee1bb563cf1c117040d74f0876d7bf67c53f39f1d4337efd61d4,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,20,cee1af5c03122710f8eb4f6ac3f261ef732a2cc6d026db12c316f959d79047dc,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.hasOnlyDefaultVariant,not_applicable,entry_kind=derived_projection;cluster=variant_options;api_version_scope=2026-07;raw_read=READ;raw_write=derived;review=INITIAL_RESEARCH,not_applicable,shopify:atom:master:product:hasonlydefaultvariant,shopify:master:product:hasonlydefaultvariant,DERIVED_PROJECTION,Productvariants,read_projection,Product,projection,derived_read_projection,read_only,not_applicable,not_applicable,shopify-master:Product:hasOnlyDefaultVariant,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
5d9abf21bf9f3a60af62665e64ca9620517f6ff4c977a638bda7c8482abd67a5,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,21,5ae7f0164da57a01f783402178b5150c4bf81e9dddc76ee5ec449b3747c111bd,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.hasOutOfStockVariants,not_applicable,entry_kind=derived_projection;cluster=inventory_locations_quantities;api_version_scope=2026-07;raw_read=READ;raw_write=derived;review=INITIAL_RESEARCH,not_applicable,shopify:atom:master:product:hasoutofstockvariants,shopify:master:product:hasoutofstockvariants,DERIVED_PROJECTION,Inventory,read_projection,Product,projection,derived_read_projection,read_only,not_applicable,not_applicable,shopify-master:Product:hasOutOfStockVariants,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
da4cf688fbcd7182ee89239caf1121aab49c63c0d34ffb9df1d946d70dc029c7,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,22,01df7317edff8ba6dd9950a36db27980fc98fe9d283114af955057b58a5da56d,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.hasVariantsThatRequiresComponents,not_applicable,"entry_kind=derived_projection;cluster=bundle_composition;api_version_scope=2026-07;raw_read=READ;raw_write=derived from variants;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:hasvariantsthatrequirescomponents,shopify:master:product:hasvariantsthatrequirescomponents,DERIVED_PROJECTION,Productcomposition,read_projection,Product,projection,derived_read_projection,read_only,not_applicable,not_applicable,shopify-master:Product:hasVariantsThatRequiresComponents,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
b64b2893a20da4411e7091c4fcbffc1d1a766008776624ba99bf887bcb56f6fe,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,23,2e5d94e99b1f6f12b94ebe28a2d5d99f2c568bb7c6448f976b9a04e4a8fb467e,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.id,not_applicable,"entry_kind=external_system_metadata;cluster=external_identity_metadata;api_version_scope=2026-07;raw_read=READ;raw_write=system-owned GID;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:id,shopify:master:product:id,EXTERNAL_IDENTITY,Connector,external_record_identity,Product,metadata,remote_metadata_read,read_only,not_applicable,not_applicable,shopify-master:Product:id,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
184766b3891899c853930459ad35bce921199a14bb6b91194d04d968fbf14106,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,24,81fe992b40a5c1267e8662e91300108d8e49f4d0ab2f96b693f3331c77e80d99,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.inCollection,not_applicable,"entry_kind=derived_projection;cluster=collections_relations;api_version_scope=2026-07;raw_read=READ;raw_write=read query helper;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:incollection,shopify:master:product:incollection,DERIVED_PROJECTION,Category,read_projection,Product,projection,derived_read_projection,not_proven,not_applicable,not_applicable,shopify-master:Product:inCollection,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
f61d8245335753616f9301a9b1ebb574462660a8ab927dc035ebccdbc27b2575,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,25,d801c841208dfbbe8408fa384a94f6addc986f2c8ddeb02378bf234946f17f7f,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.isGiftCard,not_applicable,"entry_kind=derived_projection;cluster=gift_card_product;api_version_scope=2026-07;raw_read=READ;raw_write=derived/type indicator; create via giftCard input;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:isgiftcard,shopify:master:product:isgiftcard,DERIVED_PROJECTION,GiftCard,read_projection,Product,projection,derived_read_projection,read_only,not_applicable,not_applicable,shopify-master:Product:isGiftCard,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
8f03eb83c53192712c0d325b851af7635a3b8de18050b7dc796f19959cb2ae9c,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,26,5e866427044b2d21153200ad0a5cbb835f36bdec4e4bd659139d4b78ba59456e,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.legacyResourceId,not_applicable,entry_kind=external_system_metadata;cluster=external_identity_metadata;api_version_scope=2026-07;raw_read=READ;raw_write=system-owned;review=INITIAL_RESEARCH,not_applicable,shopify:atom:master:product:legacyresourceid,shopify:master:product:legacyresourceid,EXTERNAL_IDENTITY,Connector,external_record_identity,Product,metadata,remote_metadata_read,read_only,not_applicable,not_applicable,shopify-master:Product:legacyResourceId,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
b469f3c9f59a0d41d46771bce1bc581de1c485cdb1280031fbb4bd3226b16009,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,27,23c9a2a8e8c8e78b980d26f49de5463cd881f22f0b31140122fffcc0fb8ba232,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.media,not_applicable,"entry_kind=structured_capability;cluster=media;api_version_scope=2026-07;raw_read=READ;raw_write=write through media/variant association mutations;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:media,shopify:master:product:media,DOMAIN_CAPABILITY,Media,structured_capability,Product,structured,provider_read_surface,provider_declared_write_not_certified,not_applicable,not_applicable,shopify-master:Product:media,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
8e4b97ea5a0e3ba582a6110735ace1dffc8958ae79b5d93fba17244cace4ff53,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,28,c9c640bf283a57a47d3a491305af2bfab085f17c69cf649124e0a359b0f9625e,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.mediaCount,not_applicable,"entry_kind=derived_projection;cluster=media;api_version_scope=2026-07;raw_read=READ;raw_write=read-only count;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:mediacount,shopify:master:product:mediacount,DERIVED_PROJECTION,Media,read_projection,Product,projection,derived_read_projection,read_only,not_applicable,not_applicable,shopify-master:Product:mediaCount,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
aee5482990477e22690bd7f46cad571fc43aedd2cd632d488d690ee173fc1f3f,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,29,4d7a109b3aad66549e8bf68b03303c29930116d2f6aa28a8bd00e15c40a0843f,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.metafield,not_applicable,"entry_kind=structured_capability;cluster=dynamic_metafields;api_version_scope=2026-07;raw_read=READ;raw_write=write via metafieldsSet/owner mutations;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:metafield,shopify:master:product:metafield,DOMAIN_CAPABILITY,DynamicField,structured_capability,Product,structured,provider_read_surface,provider_declared_write_not_certified,not_applicable,not_applicable,shopify-master:Product:metafield,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
619e06bb12e5e1ad03396486c3021492b268b8fb551b3f3e51c8c792ee6bcee8,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,30,9ecbcc1988f4974338b21358d0a56fb2c8c542c8808b6166fb351146e8631f25,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.metafields,not_applicable,"entry_kind=structured_capability;cluster=dynamic_metafields;api_version_scope=2026-07;raw_read=READ;raw_write=write via metafieldsSet/owner mutations;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:metafields,shopify:master:product:metafields,DOMAIN_CAPABILITY,DynamicField,structured_capability,Product,structured,provider_read_surface,provider_declared_write_not_certified,not_applicable,not_applicable,shopify-master:Product:metafields,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
d04cf94c69ddedc43e1bd8f6018b48cce994bdbe4ef554500cf2a14200e7fe6e,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,31,b2be3dde72320b09de12380df96c9472f7ea111a1585b415cd684ce4c1bf7517,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.onlineStorePreviewUrl,not_applicable,entry_kind=derived_projection;cluster=seo_routing;api_version_scope=2026-07;raw_read=READ;raw_write=system-derived;review=INITIAL_RESEARCH,not_applicable,shopify:atom:master:product:onlinestorepreviewurl,shopify:master:product:onlinestorepreviewurl,DERIVED_PROJECTION,Channelpresentation,read_projection,Product,projection,derived_read_projection,read_only,not_applicable,not_applicable,shopify-master:Product:onlineStorePreviewUrl,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
cb3c01d506148cc75d2c425a3058bb5c1eb9e14ac8898776864cb5b3ea7a2a04,shopify-v1-7c9e31028b85d9ac,shopify,docs/data/shopify_v1_inventory_master.csv,32,47808f0fe3a3b58fb515e1ef7f99060a150963bdd126756e2258197509d205f7,2026-07-or-pinned-supporting-version,admin_graphql_product,Product,Product.onlineStoreUrl,not_applicable,"entry_kind=derived_projection;cluster=seo_routing;api_version_scope=2026-07;raw_read=READ;raw_write=system-derived from handle/domain;review=INITIAL_RESEARCH",not_applicable,shopify:atom:master:product:onlinestoreurl,shopify:master:product:onlinestoreurl,DERIVED_PROJECTION,Channelpresentation,read_projection,Product,projection,derived_read_projection,read_only,not_applicable,not_applicable,shopify-master:Product:onlineStoreUrl,not_applicable,PROVIDER_VERIFIED,"Frozen Shopify master classification; no cross-platform equivalence asserted."
